Fecha;Año;Mes;Residencia;Ambito;Promedio de Estancia Media;Total Pernoctaciones;Total Viajeros;Acumulado Año;Variación Año Anterior;Var. % Año Anterior;Variación Periodo Anterior;Var. % Periodo Anterior
30/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
30/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
30/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
30/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
30/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
31/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
31/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
31/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
31/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
31/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
31/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
01/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;-1465;-100,00%;-611;-100,00%
01/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;-4020;-100,00%;-2710;-100,00%
01/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;-21039;-100,00%;-2954;-100,00%
01/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;-6909;-100,00%;-4516;-100,00%
01/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;-8425;-100,00%;-4938;-100,00%
01/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;-7192;-100,00%;-5852;-100,00%
01/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;-10506;-100,00%;-6822;-100,00%
01/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;-11971;-100,00%;-7433;-100,00%
01/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;-7854;-100,00%;-9334;-100,00%
02/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
02/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
02/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
02/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
02/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
02/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
02/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
02/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
02/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
03/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
03/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
03/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
03/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
03/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
03/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
03/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
03/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
03/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
04/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
04/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
04/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
04/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
04/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
04/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
04/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
04/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
04/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
05/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
05/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
05/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
05/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
05/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
05/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
05/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
05/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
05/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
06/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
06/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
06/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
06/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
06/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
06/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
06/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
06/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
06/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
07/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
07/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
07/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
07/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
07/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
07/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
07/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
07/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
07/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
08/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
08/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
08/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
08/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
08/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
08/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
08/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
08/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
08/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
09/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
09/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
09/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
09/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
09/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
09/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
09/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
09/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
09/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
10/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
10/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
10/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
10/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
10/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
10/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
10/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
10/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
10/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
11/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
11/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
11/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
11/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
11/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
11/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
11/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
11/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
11/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
12/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
12/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
12/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
12/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
12/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
12/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
12/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
12/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
12/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
13/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
13/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
13/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
13/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
13/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
13/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
13/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
13/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
13/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
14/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
14/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
14/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
14/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
14/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
14/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
14/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
14/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
14/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
15/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
15/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
15/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
15/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
15/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
15/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
15/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
15/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
15/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
16/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
16/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
16/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
16/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
16/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
16/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
16/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
16/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
16/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
17/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
17/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
17/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
17/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
17/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
17/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
17/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
17/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
17/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
18/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
18/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
18/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
18/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
18/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
18/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
18/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
18/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
18/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
19/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
19/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
19/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
19/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
19/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
19/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
19/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
19/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
19/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
20/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
20/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
20/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
20/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
20/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
20/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
20/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
20/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
20/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
21/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
21/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
21/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
21/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
21/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
21/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
21/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
21/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
21/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
22/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
22/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
22/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
22/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
22/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
22/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
22/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
22/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
22/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
23/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
23/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
23/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
23/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
23/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
23/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
23/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
23/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
23/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
24/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
24/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
24/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
24/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
24/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
24/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
24/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
24/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
24/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
25/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
25/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
25/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
25/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
25/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
25/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
25/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
25/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
25/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
26/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
26/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
26/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
26/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
26/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
26/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
26/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
26/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
26/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
27/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
27/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
27/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
27/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
27/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
27/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
27/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
27/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
27/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
28/02/2025 0:00;2025;febrero;Fuera de España;Córdoba REST;;;;611;;;-611;-100,00%
28/02/2025 0:00;2025;febrero;Fuera de España;Jaén;;;;2710;;;-2710;-100,00%
28/02/2025 0:00;2025;febrero;Fuera de España;Sevilla REST;;;;2954;;;-2954;-100,00%
28/02/2025 0:00;2025;febrero;Fuera de España;Huelva;;;;4516;;;-4516;-100,00%
28/02/2025 0:00;2025;febrero;Fuera de España;Almería REST;;;;4938;;;-4938;-100,00%
28/02/2025 0:00;2025;febrero;Fuera de España;Almería CAP;;;;5852;;;-5852;-100,00%
28/02/2025 0:00;2025;febrero;España;Córdoba REST;;;;6822;;;-6822;-100,00%
28/02/2025 0:00;2025;febrero;Total;Córdoba REST;;;;7433;;;-7433;-100,00%
28/02/2025 0:00;2025;febrero;Fuera de España;Cádiz CAP;;;;9334;;;-9334;-100,00%
01/03/2025 0:00;2025;marzo;Fuera de España;Sevilla CAP;;;;125318;-156926;-100,00%;;
01/03/2025 0:00;2025;marzo;Fuera de España;Sevilla REST;;;;2954;-30995;-100,00%;;
01/03/2025 0:00;2025;marzo;Fuera de España;Andalucía;;;;455600;-750108;-100,00%;;
01/03/2025 0:00;2025;marzo;Fuera de España;Nacional;;;;2856788;-4049427;-100,00%;;
